"id_tweet","texto_original"
751,"RT @foroespana: La gran mentira #nacionalista: ni balanzas, ni ""injusticia"", ni ""expolio"" http://t.co/HaU3mhgO"
752,". @javierarenas_pp "" lo primero que hare sera un gran pacto por el empleo "" #debateAND"
753,"Maravilloso día de sol! Ahora partidito de Futbol, comida y ensayos!;-) BESOS!"
754,"Ya tengo los nuevos botines @PUMAFootball. Están muy buenos!! En un rato subo foto..."
755,". @javierarenas_pp "" los andaluces somos gente decente, trabajadora y emprendedora"" #debateAND"
756,"acabo de descubrir viendo en directo el #debateAND que @RecioManolo no es el que tuitea en su perfil. Que alivio mas grande"
757,"Javier Arenas, el líder que traerá el cambio a #Andalucia  YouTube http://t.co/2TEQIWHb #debateAND"
758,"Cada vez que enfocan a @javierarenas_pp las camaras del #debateAND, justo debajo sale @RecioManolo , con las manos quietas...."
759,"En la presentación del Libro blanco de la política española de desarrollo de CIECODE. Muy interesante y ejemplar.  http://t.co/ALPPyPeV"
760,"“@Semanaldigital: LA OTRA LIGA TELEVISIVAEl ""todo mujeres"" de Algarra, el efecto Mirandés y Merlos destaca http://t.co/2kmoeTpA” Curioso."
761,"Excelente artículo sobre la contrarreforma judicial del PP. http://t.co/Ml2vFYzQ"
762,"Gracias! RT “@jnocturno: gran articulo del influyente periodista y siempre objetivo @FedericoQuevedo @elconfidencial”"
763,"El nuevo twitter q a cogido alguien con el nombre @guti_ser no soy yo, mi nuevo twitter es @GUTY14HAZ para toda la gente q me pregunta."
764,"Bloquear y denunciar al nuevo guti_ser porque no soy yo. Gracias cuanto falso hay por twitter"
765,"En unos minutos debatiremos en @13tv_aldia sobre la reforma de la justicia anunciada por Gallardon: http://t.co/2LqJYeAv vía @elconfidencial"
766,"Bueno, acabé en @20m  un abrazo"
767,"jajajjaa que gracioso @PepeGrinan preguntandole a @javierarenas_pp las reformas q va a hacer .... #arenaspresidente"
768,"otra vez @mariojimenez comienza citando un tuit de @javierarenas_pp  ;-))) que me gusta #arenaspresidente"
769,"A ver... que ya esta @PepeGrinan con el iphone en la mano.... a ver si es verdad que escribe sus tuits? #debateAND"
770,"El entrenador del Mirandés, eufórico, dice que está más contento que Mourinho. Lo escuchamos enseguida en el #TD1"
771,"Invité a la alcaldesa de Madrid, Ana Botella, a disfrutar de la gastronomía salmantina en @madridfusion http://t.co/7fUiS56q"
772,"Ya estamos en @13tv_AlDia hablando e la reforma de la Justicia, aborto, etc... Gallardon nos pone las pilas"
773,"Santo Tomás, que era sabio además de santo, dijo que el premio del cielo no sería completo sin disfrutarlo en compañía de los amigos."
774,"¿La 1 o la 2? “@JManuel_87: @pedroj_ramirez yo al final me he suscrito a la anual, realmente es un chollo. Estoy muy contento”"
775,"y dale con los tuits... me encanta que esten tan pendientes de los tuits de @javierarenas_pp #arenaspresidente"
776,"A @PepeGrinan que dice que el lleva su twitter decirle que tanto q le gustan los tuits de @javierarenas_pp mire cuando tuiteo x ultima vez"
777,"jajajja y se sienta @mariojimenez  en su escaño y sus compañeros le dicen "" que bien, que bien, magnifico"" q malos son con el #debateAND"
778,"#sevillahoy cierra el mejor año de su historia en ocupación hotelera, con 1,9 millones de visitantes"
779,"ayyyyy que @reciomanolo esta aplaudiendo a @PepeGrinan  y tuiteando !!!!! Tuitea con los dedos chicos de los pies seguro #debateAND"
780,"Los protagonistas del #debateAND han sido : los ciudadanos andaluces, @javierarenas_pp y #Twitter ;-)) #arenaspresidente"
781,"Antes de ponerme a hacer la siesta, aquí os dejo una foto para que disfrutéis de Barcelona! http://t.co/haUF06Jb"
782,"Despues de una mañana en Sony trabajando con el nuevo disco (me encanta!!!) rumbo a tierras inglesas a pasar unos días de vacaciones!!!"
783,"Antes de ponerme a hacer la siesta, aquí os dejo una foto para que disfrutéis de Barcelona! http://t.co/lxHKq3CY"
784,"Impresionada aun...ver a @RecioManolo aplaudir y tuitear a la vez es de impresion...ahora lo entiendo todo #EREs #fondodereptiles #debateAND"
785,"Qué rico!!! RT @danigarcia_ca: De jurado en #MF2012 @madridfusion con @CarmeChaparro @begonatormo un gustazo !!!! http://t.co/58uhLvyz"""
786,"Diputados de varios grupos, admirados de las hechuras parlamentarias de Gallardón. 4,5 horas de comparecencia y sin cometer un fallo."
787,"de inventos como alianzacivilizaciones a hablar d como mejorar justicia. Ahora hablamos d lo inportante  Gran debate@e_cuca @iurquizu"
788,"Acabo d comer en Casa Salvador, en la calle Barbieri, os lo recomiendo. Vale la pena. Pedid el tomate con ventresca en buen aceite de oliva."
789,"Los Navy Seals haciendo lo que mejor saben hacer http://t.co/xVqeYe0Q via @alfonsojag"
790,"Terminamos la visita a AGROEXPO... Gracias a todos los expositores por su apuesta decidida x Extremadura, y a autoridades e importadores..."
791,"El libro del año ¡en enero!: una exclusiva del nuevo blog de Javier Rodríguez Marcos en la web de Cultura de EL PAÍS http://t.co/vhDgmltS"
792,"Se ha organizado un buen debate con este post de Goyo Rodríguez en El Concertino ¿Quemamos los teatros de ópera? http://t.co/MjNCIRrI"
793,"Gracias! ;-)) RT @aalvarezalvarez: Un nuevo PSOE global |@Cepeda: http://t.co/H8vLMFSZ"
794,"Gracias Raúl RT @pleguezuelo: Un nuevo PSOE global, por @Cepeda http://t.co/5NeCs1Mn… #másSocialismo"
795,"mis felicitaciones a los sindicatos y los empresarios por el pacto de rentas logrado. Ejemplo de responsabilidad y compromiso con el país"
796,"Va la foto prometida... que les parecen los nuevos botines @PUMAFootball que estrenaré hoy? http://t.co/9RGV17cy"
797,"“@jpedrerol: Gracias amigo Pedrerol. Tú si que vales. Un fuerte abrazo."
798,"Continuamos trabajando en materia de salud con @CarmenCastro_G, después de reunirnos ALCER y ADIBA, ahora con el Instituto Política Familiar"
799,"Ahora @JuanMa_Moreno en @laventana ;-)) en directo y ya ha hablado de #Malaga nada mas empezar ;-)))"
800,"Hoy, hemos exigido de nuevo q los Plenos de las Juntas de Distrito sean por la tarde y una propuesta creíble de presupuestos participativos"
801,". @laventana muchos besos para @juanma_moreno . Que lo estamos escuchando desde #Malaga ;-)))"
802,"Entra a http://t.co/2RXQnIaH y ayudanos a combatir la trata. Miles de niños te lo agradecerán. #PAZ"
803,"Como mola mi estilista !!! @Demolina22 http://t.co/vVhn3vVK"
804,"Jorge Guerricaechevarría en el Brillante. #documentos http://t.co/f9RUUrBR"
805,"“@jpedrerol: @Amartinbeaumont un abrazo y repasa lo que escribes”tú también deberías repasar lo que dices en twitter. Así estamos en paz."
806,"Feliz dia de la mujer a todas las mujeres del mundo, en especial a las Hondureñas en su dia. Un (cont) http://t.co/oNODv8WI"
807,"“@jpedrerol: @Amartinbeaumont te mando el abrazo que te mereces. Punto final.” Igualmente."
808,"Total! Alguien en protocolo o seguridad deberia darle una vuelta... @icacabelos"
809,"Para los que preguntan, en mi página más data y fotos  sobre mis nuevos botines  @PUMAFootball http://t.co/htWRGFWu"
810,". @laventana me gustaría que @juanma_moreno explicase lo que ha propuesto hacer con el Plan Concertado"
811,". @JuanMa_Moreno ahora en @laventana ;-) http://t.co/1i4ZleI1"
812,"Ultimo Pleno d la VIII Legislatura Andaluza. Mi agradecimiento a los tres grupos parlamentarios por su contribución al debate democrático"
813,"Después de la reunión con el grupo de trabajo de  @UPyD de agricultura,pesca y alimentación...  http://t.co/DSBqk5rN"
814,"¿Cuántos R.Madrid-Barcelona ha de haber en un año para compensar la inversión d las televisiones? ¿Cuántos para llegar a hartarnos?"
815,"Fíjate en la 1 y 2 “@francispuche: @pedroj_ramirez tendrás que lanzar una atractiva oferta para los que ya tenemos Ipad!!!”"
816,"Que si, q hoy vamos a explotar 3 coches en El Hormiguero aunque sea el clásico, en esos partidos lo q realmente interesa es el 2do tiempo ;)"
817,"Camps, inocente"
818,"Mayoría 5 a 4 del jurado popular. Declaran no culpable a Camps"
819,"El jurado ha decidido que Francisco Camps es...inocente, por 5-4....."
820,"Francisco Camps, declarado no culpable en el caso de los trajes"
821,"para ser inocente hacían falta 5 votos de 9. 5 lo han declarado inocente. El resto son opiniones. La justicia ha hablado. CAMPS INOCENTE"
822,"El jurado también declara inocente a Ricardo Costa al no considerar probado que recibieran regalos en razon de su cargo."
823,"hahahahahahahahah ""os quiero.... "" “@jesusdelpino: Le dirá ahora Paco al jurado aquello de. ""Te quiero un huevo""”"
824,"Me alegra que Camps haya sido declarado inocente. Se hace Justicia con un hombre a quien muchos hoy deberían pedir perdón."
825,"Lo que faltaba.Dimite el Presidente Aleman acusado de corrupcion.Otra ""distraccion"" para Merkel."
826,"La respuesta es el trabajo planificado y con tiempo de los políticos locales y regionales que no se han ocupado hasta que no había solución."
827,"Dimite el Presidente alemán cercado por la corrupción http://t.co/fak3xwHa"
828,"En #Antequera otro lio RT @mallasan: @mariviromero quiere ser concejal no adscrito pero el PSOE lo presiona para que dimita,un show"
829,"Los diarios cierran 2011 con caída del 8% en su negocio. ¿Cuántos y con qué estrategia sobrevivirán a un crítico 2012? http://t.co/ypmUEsOH"
830,"La presidenta aavv de amigos del canódromo denuncia el abandono del barrio: está sucio y no cuenta con dotaciones suficientes"
831,"""La eficacia del miedo"". Post en 'Buzón de voz' sobre la Memoria de la reforma laboral. http://t.co/LIoQc5AO"
832,"Cospedal distingue el #17CongresoPP del Congreso @PSOE: ""No vamos a hablar de nosotros mismos, vamos a hablar de los problemas de España"""
833,"Me dicen q diputados del pp q viajan a congreso Sevilla lo hacen en clase Club,doble  precio q turista,espero q se lo paguen de su bolsillo"
834,"La crónica del corresponsal JuanGómez sobre la dimisión del presidene alemán http://t.co/JX83oMQJ via @el_pais"
835,"""No tengo conocimiento de ello"" responde Cospedal a si ha habido quejas por su acumulación de poder #17CongresoPP"
836,"Quien es el jefe de prensa q se permite censurar las preguntas q los periodistas  pretenden hacer a su jefe? #somosunademocracia"
837,"Martínez dice que entrega a UGT los 181.000€ de su sueldo en Bankia. No sé si es cierto pero eso no cambiaría lo esencial. ¿O sí?"
838,"Recomendable la exposición fotográfica de Lewis Hine en @fundacionmapfre: foto social primeras décadas XIX USA. Acusado de ser comunista!"
839,"El jefe informático de ETA al juez: ""Soy muy torpe con el ordenador: el Word, el mail y ver películas"" http://t.co/NUylCrwz #ANiveldeUsuario"
840,"Gobierno limita sueldos de directivos. 105000 euros para empresas públicas grandes. 80mil para medianas y 55mil para pequeñas"
841,"Gobierno reduce número de consejeros en empresas públicas. Máximo de 15 consejeros en empresas grandes. 12, en medianas. 9, en pequeñas."
842,". @javierarenas_pp : “La reforma laboral no me perjudica, me penalizaría la pasividad de Rajoy "" http://t.co/HAonqa5T #elcambioandaluz"
843,"Gobierno es consciente de que las retribuciones en empresas públicas serán menores a las de las privadas, pero son ""razonables""."
844,"Tardó algo más que su ex, pero Tony Parker podría tener novia http://t.co/C5jshaag"
845,"La Junta de Andalucia ha paralizado 43000 expedientes de Dependencia q tienen derecho a la prestación. Incumplen la Ley , que os parece?"
846,"Que no son 48.200 e....El Gobierno vasco gasta 125.066 euros en que @PatxiLopez  aprenda euskera http://t.co/EtBYQ9uo Que barbaridad ..."
847,"El Gobierno baja entre un 25 y un 30% el sueldo de los directivos del sector público - ABC.es http://t.co/fWR5w18H via @abc_es"
848,". “@irasynovolveras: @PilarGGranja Rajoy no existe: son los padres”"
849,"No hay ""efecto megaupload"". La taquilla en España en lo que va de año es inferior a la de 2011."
850,"Hoy preguntamos en @13tv_AlDia : ¿deslegitima a un 'líder obrero' que esté cobrando de la banca más de 180.000 euros? @13television"
851,"Datos de 2010. Factura del SNS por recetas de asegurados: 11.664 M€. Ventas de tabaco en estancos: 12.061 M€."
852,"“@montxoarmendari: ""¿Rescate o secuestro?"": La deuda Griega (¿y la nuestra?) http://t.co/duHcbyUL” Me aterra."
853,"Según Banco de España quien cobra es Martínez. Si él lo dona a UGT estará reflejado en su IRPF. Y el conflicto de intereses será el mismo."
854,"Palabras de #PedroSanz son profundamente discriminatorias.Mentalidad retrógrada impropia de un dirigente político del siglo XXI"
855,"Intolerable que #Pedro Sanz desprecie y discrimine a las #parejasdelmismosexo. Que rectifique y pida disculpas a quien ha ofendido."
856,"Juassssssss !Gaspar Zarrías, uno de los generadores de paro en #Andalucia , elegido representante del @psoe para manifestaciones...."
857,"Cataluña recorta un 3% el sueldo de los funcionarios. Quien dijo q había un problema llamado 3%? #cataluñatresporciento"
858,"El Gobierno asegura que no ha habido ningún cambio en su posición sobre ETA"
859,"Ibarretxe: ""ETA debe comprender la terrible brutalidad e inmoralidad de su violencia"" y ""dar muestras de su disposición a dejar las armas"""
860,"A las 3 en @A3noticias, el gobierno baja en un 25% el sueldo de los directivos de empresas públicas: máximo, 105 mil euros"
861,"A las 3 en @A3noticias, el testimonio en exclusiva de una enfermera que fue testigo presencial del robo de bebés"
862,"El desequilibrio del deporte base en Madrid: hay barrios sin dotaciones mientras costosas instalaciones están cerradas http://t.co/FvhENIGn"
863,"Hemos aprobado la rebaja salarial de los directivos de las empresas públicas y reducimos sus Consejos. Austeridad y transparencia."
864,"#bipartito CIU-PP anuncia lo que escondió durante este mes d debate d presupuestos:nuevo recorte salarial a servidores públicos,ahora dl 3%"
865,"Cómo se nota que los  cargos públicos del extremo centro y la derecha no os dan palique! Y además  de aburrirme no me votáis."
866,"El año hidrológico acumula un déficit de lluvias del 40% - http://t.co/CHgTNSxm"
867,"Miedo de una revuelta de los capitanes“@FP_Magazine: Are Egypt's generals losing control of their officers? http://t.co/gHm1Era6”"
868,"Mayor Oreja insiste en que no vivimos el final de ETA. Para el dirigente popular es el preludio de una nueva estrategia"
869,"El padre de la niña asesinada Mari Luz Cortés espera ""una segunda oportunidad"" del PP. Acude como invitado al #17CongresoPP"
870,"Esperanza Aguirre llega tarde al congreso del PP. Ocupa su asiento en la ejecutiva mientras habla Juan Ignacio Zoido"
871,"El CSN no ve inconveniente en prolongar la actividad de Garoña. También dijo que el accidente de Fukushima no afectaría al núcleo. Profeta."
872,"Turno d Mayor Oreja. Expectación ante lo que pueda decir acerca d la declaración de intenciones de ETA y las diferentes posiciones ante ella"
873,"El CSN garantiza la seguridad para las centrales nucleares, mientras deja inerme la seguridad de los ciudadanos. Pronuclear sin matices."
874,"El CSN no tiene en su dirección ni un sólo representante de los sectores críticos con la energía nuclear. No sea que vaya a contaminarles."
875,"Mayor Oreja alerta de la crisis moral que subyace en la económica: ""Hacen falta dosis ingentes de humanismo"""
876,"Mayor Oreja advierte que ETA trasladará pronto a la sociedad española su proyecto de ruptura. #congresoPP"
877,"Alfonso Alonso (PP) dice que el PSOE siempre recurre al discurso del miedo y que ahora lo está haciendo con la reforma laboral"
